episode,run0,run1,run2,run3,run4
1982,-70.900195712252,-71.12762694115952,-77.87890918509191,-81.66704391874211,-68.84829688253006
1983,-64.79282002480969,-59.97058158278245,-73.63089024279549,-76.3346047395578,-70.66948494166387
1984,-73.48204500539222,-74.75620713784727,-68.36747901406892,-84.62403015591543,-75.20366301719604
1985,-64.94574322688881,-80.03705692809466,-70.4289416318597,-75.26442016045152,-73.65827384404193
1986,-72.55362648958484,-80.27161199260867,-67.66228784934107,-81.7113714072724,-65.75882296276627
1987,-64.45771159285843,-83.54981279338236,-68.05344552609998,-90.3831305987139,-69.07647756752739
1988,-72.11816380903731,-78.9642839596237,-63.06665291096336,-88.96248946527994,-72.3498426111176
1989,-69.74918997237242,-74.81050887618831,-67.43434234290203,-90.37721548237505,-67.02397197757007
1990,-67.15912761945617,-84.56696923163489,-80.81287274686711,-92.21988914518225,-64.1080830732396
1991,-76.74887673732636,-72.44857593810367,-77.21504296139057,-79.6940359000974,-65.7198125651273
1992,-75.50161040662451,-74.46354860262208,-68.38194569493461,-94.73795480221146,-67.84552452929374
1993,-78.62493709890646,-67.33503834272705,-70.48990535070075,-67.79620629479861,-58.2089003753579
1994,-75.13642555840553,-67.2749449489408,-68.20175831234502,-80.6624571814419,-63.82330440962627
1995,-62.340471621388986,-70.1409767737976,-78.249863831481,-75.73219868234568,-77.18896646864138
1996,-70.66542117422627,-59.83322102387115,-69.77370264187435,-75.5120480148414,-59.5101791994378
1997,-66.73795132571547,-75.98832611474683,-78.42864049314497,-74.76978760862545,-66.07582125946956
1998,-68.2303629926341,-72.23734012746,-63.22331513221313,-73.7508957673953,-71.57463126234914
1999,-78.67745260999557,-58.97817698473878,-66.14172996827786,-75.76548258404773,-75.83542067356461
2000,-66.87967838043521,-61.07432488299344,-65.23519833621332,-72.27649960806248,-66.00411514065512
2001,-67.81045863777067,-77.88125505196525,-69.77345361753464,-74.62431588147207,-73.74121313908678
2002,-64.45273584821295,-63.178262692132236,-71.2731440214209,-77.0002924253575,-70.29790487107947
2003,-66.60912873266679,-72.18849292457976,-67.37768840480504,-69.32314724744658,-66.35676376878348
2004,-72.9099479691912,-77.9239615411751,-68.34392588799606,-72.75654847092729,-70.19131886817101
2005,-79.1453343576901,-60.77547974816709,-69.35282766596023,-68.7429283102047,-71.99866363117694
2006,-66.11742358838953,-66.00822768923032,-64.28618383899351,-73.51481647617729,-68.68369961648911
2007,-77.46927351351883,-69.17467592649287,-68.15734340779565,-74.3815129861122,-64.38710871394811
2008,-72.66660057619345,-74.89176685987715,-70.7129385060956,-81.33200551416284,-72.77647306891156
2009,-74.48208131712222,-74.6506231923963,-62.41846859745701,-70.42244291893945,-65.71313926104506
2010,-69.36307706402692,-78.80096785416718,-64.75275494420424,-74.82230476114631,-59.949903164326834
2011,-66.05552252607572,-65.31079502798369,-85.01533513187127,-86.30126597559284,-68.3126341467629
2012,-65.89894284975911,-76.48480670670112,-68.08898562350687,-81.01350977879439,-77.02095516533396
2013,-75.4015018038342,-77.70808914253635,-68.6271666584963,-75.09702170634775,-73.30724072315643
2014,-70.25368930287271,-65.6083493510109,-78.35689768476989,-67.57525700510035,-67.31999090709598
2015,-73.77510022018902,-67.06214910997144,-75.40534386507055,-77.7486826425771,-61.637990413986074
2016,-67.04914327165052,-66.57787009052512,-69.33588285415627,-90.45802903647149,-70.43443266712043
2017,-66.16063965410461,-80.72335261188461,-80.37977892787747,-77.11827866340099,-72.18791490144659
2018,-72.10893720035696,-73.40398881286409,-70.27488214430306,-72.56017207009035,-69.45607035158078
2019,-69.62436517557668,-68.81694627721396,-76.41047650783885,-71.57980263539248,-68.9062145501564
2020,-66.75823558507436,-73.42315614895541,-76.781300844425,-77.4285435378393,-68.86474011816428
2021,-65.76212135213532,-64.12457862691554,-73.53049999728842,-79.0034496917576,-71.36636976615246
2022,-73.08367741664367,-69.64845047432097,-72.95336121590587,-83.31846973453031,-62.94768134064924
2023,-67.17747925925191,-72.46760124881047,-75.5132572137952,-85.4012016310183,-68.50965083784506
2024,-72.02736570731308,-80.70771451620976,-64.85074981122304,-86.1034849942136,-68.00261717413504
2025,-77.05056751155938,-78.4247012611753,-74.61260300512623,-82.81320298563823,-67.80917735584434
2026,-67.89327648919979,-75.40353911446957,-72.64884112158958,-81.86775935582442,-61.2878485439026
2027,-73.54477428738156,-68.8736888096112,-87.89834832164718,-70.10687962894158,-72.81079356822248
2028,-67.0493644988895,-67.68525975793185,-76.92493288778583,-79.67219975821449,-69.12024290736079
2029,-68.03084868531867,-83.00704652544624,-75.46805793652389,-79.34266961992536,-74.9289912439718
2030,-66.73031935151482,-66.9133501762045,-70.5714733245771,-68.88416152120878,-72.28833750251822
2031,-69.87123983804813,-64.47659954406426,-72.22329443559173,-76.90818775504914,-74.72798571825372
2032,-79.31463618649902,-69.95096990711234,-67.99195947988262,-74.24612417134459,-74.8590755288152
2033,-68.40740681794937,-66.30049672938623,-67.97637701367432,-67.783420321519,-65.81460298336398
2034,-67.64215812733468,-64.48532976081009,-69.48161153806535,-88.14087871825697,-75.48472267660492
2035,-73.71352330047146,-71.75565391711064,-67.46115693215323,-75.99571697301599,-75.26430979984035
2036,-72.51606501816488,-71.59126435821051,-61.8807483809677,-78.29485187970936,-74.0148877914329
2037,-64.71269851871918,-74.80059680901445,-69.72546499819462,-81.44892283827697,-69.4556097282852
2038,-60.704453665314205,-66.91282010795949,-66.65156882257959,-73.26194789755564,-66.97194853762787
2039,-72.02426686183753,-81.32321966165638,-69.07063034871506,-68.67898438161724,-82.46538425020373
2040,-67.656855363676,-61.38586268548124,-67.65735689954738,-60.15145332365799,-67.81749443951863
2041,-69.09988636317397,-64.38904173241367,-63.52242340346657,-64.51875824795272,-67.05729233180892
2042,-63.271624025456326,-82.3930308841879,-66.82022139877104,-73.34524643991658,-72.362145237912
2043,-73.63756437022731,-69.0295497902879,-69.28899466167677,-71.9244480523659,-66.58794353858231
2044,-72.67718050439213,-67.00533852396532,-71.12157884512085,-71.28073803575917,-69.9915783231082
2045,-77.81180491739167,-70.33395135074008,-81.93177443199217,-63.386649799546085,-71.81011728448559
2046,-64.32673321303857,-63.800621750460614,-66.31249026753292,-71.54214123171172,-77.50856992511237
2047,-70.79887724225178,-67.34585461717155,-81.49705139414667,-69.43082997549752,-69.69535028867426
2048,-71.78179997715978,-65.4505942641686,-70.32400166060631,-70.32315462080417,-64.13184115843015
2049,-63.47260497531686,-80.9301177890695,-72.72374061288079,-77.28825443002957,-83.00110723502993
2050,-66.90706013204745,-67.65292971455055,-75.4734827106054,-67.43668451805001,-73.7617200459841
2051,-60.06659419065116,-65.63898069389572,-81.71201775555605,-61.45302521451706,-68.71755599720544
2052,-64.41140656245625,-64.4961275571527,-63.464366199423665,-71.52927205756683,-75.9821398853617
2053,-73.31391966608261,-69.94994178185361,-80.28150471630977,-70.65120917433565,-75.76212434589763
2054,-67.02374053444979,-74.72908845598052,-87.23778586954398,-79.11981227233551,-76.52183563601307
2055,-80.08466601874733,-73.99827355802836,-79.23503674288757,-73.50215391684316,-80.53877108812064
2056,-66.43201554804376,-72.61425457597946,-71.35614937163852,-68.51178616996036,-75.16854082268233
2057,-68.86753386608213,-66.58182590907245,-86.81496606288599,-79.15470590116064,-79.27838265706366
2058,-67.30954962823505,-67.85197001894872,-81.23927920951195,-76.64385197090758,-82.7237986756856
2059,-73.84483936285035,-64.8624263407229,-87.46415384992393,-69.27641262277402,-79.12388981645883
2060,-72.0275624389174,-76.4156255428276,-77.78809815413777,-77.6788503068586,-62.41054243840524
2061,-79.12486769120426,-62.922375144698364,-67.26892256922292,-68.62804642959878,-69.47548026509241
2062,-78.62031415937767,-70.21031641507524,-67.91568070457524,-70.59297226628411,-66.84238441671646
2063,-80.40331303875878,-69.79691749894464,-75.95586587537723,-74.18185049304827,-76.10028649023972
2064,-79.59174092249278,-62.85190115303667,-71.33451379477964,-69.61683421297396,-69.30218502910394
2065,-68.59921950444891,-73.1084171505864,-66.97795678966183,-74.49079435767769,-59.58652921582322
2066,-68.83191693919241,-58.67619668593007,-62.292819651874595,-60.404991885420465,-66.88374502775606
2067,-73.88470390720838,-77.13290289517369,-63.73099048089808,-68.63676450844093,-61.471331277505094
2068,-74.51631767356555,-71.90320424544034,-70.00226570446596,-63.852543775288176,-74.82668742905798
2069,-72.56404008853377,-68.76646025827763,-70.36201982646082,-73.6996051484078,-69.23106339970364
2070,-67.97581795716975,-73.81961173979984,-70.21230901694247,-71.24190298742596,-60.88744049861203
2071,-82.33305127409967,-74.67477143070789,-61.965916351230064,-71.87055262121771,-68.98968903118065
2072,-71.91484024484822,-78.87198550834624,-70.82013163794716,-72.55566933382923,-58.14005280949248
2073,-74.72192679682885,-75.56098689773626,-73.51880938232085,-69.20419052142418,-66.07449167530449
2074,-80.35951382330846,-67.66619191039938,-68.47962142801539,-71.72319896668553,-71.06232455348382
2075,-67.56595477047931,-74.4444765589347,-65.34835627434882,-75.26392645940462,-70.4799009657283
2076,-76.1888804809218,-71.22375253375697,-66.74152078982965,-74.7833345164324,-70.89780716339611
2077,-74.06445814841602,-69.26933341900562,-71.08291096476303,-76.55800630922857,-68.67149691601801
2078,-80.23444302388006,-70.23625300723683,-75.43637129838304,-69.84292761801657,-69.20571262343667
2079,-83.80824000413413,-77.75344592401811,-69.75971850347825,-66.55044320679885,-62.97472713243724
2080,-69.35423683001694,-71.86269586446326,-76.10985036690849,-67.60713488331113,-67.37086645247909
2081,-78.74284464870392,-69.2021200234129,-74.31191639812249,-70.55394719774239,-74.70183904058902
2082,-72.4798287850294,-61.69716017002702,-69.87428672315589,-71.99558669465488,-69.38999347723062
2083,-73.90878049243808,-64.4730059201072,-65.40883075229664,-65.2216640928182,-72.93284839659749
2084,-70.38702287329737,-72.17977206989806,-68.14645319095071,-61.597152752892804,-64.46481709885448
2085,-70.85715603165742,-63.066314381850475,-69.51877242352481,-66.56131068654997,-63.9783041357925
2086,-68.62071387776928,-67.89525728602632,-69.58091653991174,-67.39693680230187,-69.24066725248447
2087,-65.19472521797675,-69.07360375029057,-70.19242595579651,-65.19344860418352,-72.86450389034962
2088,-80.17692720898795,-59.961049379246724,-69.90901515470432,-76.25492682996864,-68.42174930493294
2089,-74.6470348616407,-72.04474046907814,-73.20144465584306,-84.13526204693966,-66.64314897412439
2090,-78.83457118172531,-67.47012020671062,-73.19933470025175,-73.2716736172469,-62.46936271103063
2091,-78.29012378698603,-73.54441279224469,-72.54196580732001,-61.8374978572143,-73.44543192456395
2092,-68.41850176363785,-68.48022297390742,-82.13948209479868,-88.38384081749346,-71.77364859063326
2093,-62.19390004349151,-57.79099500488585,-80.16106674644612,-78.52932996500168,-71.64600432683284
2094,-71.34381510183705,-64.53272481589393,-73.76959566441245,-60.07706450367125,-71.18347860998655
2095,-68.38662703346856,-55.155554228799026,-78.14102315687873,-65.39340952013843,-68.2329359105775
2096,-74.94740425912121,-67.78765589017598,-65.74255974608239,-70.89966378005083,-71.54029303474614
2097,-63.43087186972133,-63.938451843151284,-68.60626755937422,-60.28963324369938,-67.35858562061169
2098,-70.95816271895963,-66.12369018893119,-74.86438973786304,-71.13356555006789,-64.01471409858415
2099,-61.30438567900062,-60.25662672408068,-72.04972581076538,-68.7780458343504,-67.84668215872588
2100,-69.39416300187482,-85.67802429860294,-70.29256292604813,-76.69446381035426,-72.3549547922358
2101,-74.6428964956304,-60.11234196955484,-67.03372289004605,-78.204110205897,-72.01058005339846
2102,-63.054767462937676,-70.87808642371806,-76.52093937296652,-75.70560659911848,-65.44536911467337
2103,-70.61395209895306,-80.29884176877658,-76.55115464209061,-67.50547748565465,-59.374753954727105
2104,-70.04044750196745,-65.85183845602349,-77.81622538062024,-79.77505264732366,-65.96832925740426
2105,-73.0036764398877,-63.896653711153974,-82.58645136800598,-64.70436831912599,-64.04314289750229
2106,-70.66866264870818,-79.81355410945005,-63.669305868860555,-70.62013926911364,-72.13457473641905
2107,-73.67310923642678,-68.82763000031846,-68.07189573233563,-70.74999589554893,-73.30573843299639
2108,-87.62001184562351,-63.11056950139273,-81.95675318655526,-62.0670298580064,-70.85982462048462
2109,-77.56583901677152,-65.01140860752463,-76.35348931875859,-61.15368904620288,-61.58561997797672
2110,-65.58185693751594,-66.87730254195186,-58.56522857775623,-70.90364748634087,-64.29737023435312
2111,-69.87768564776421,-73.21392482073546,-74.88857744400184,-61.81730039414974,-89.77727090659431
2112,-80.56031925727252,-73.69872628987846,-78.60108168217755,-73.03915286267907,-75.84245683416674
2113,-65.05560486940429,-68.84002171889027,-74.6749359915733,-63.27805525173213,-66.87585832672731
2114,-72.93302628255118,-66.10808498956152,-68.699794961015,-68.06719925605834,-77.01008661072729
2115,-65.82562064962435,-71.38644709634114,-63.73957391924491,-69.56152940016996,-85.17965900607936
2116,-65.00452098974314,-71.99058733252474,-73.4605864971416,-74.26757296735728,-69.62491256182896
2117,-61.559601592280245,-70.66201376213324,-69.17411160720303,-81.2209117292686,-72.10468346957683
2118,-73.65965310485424,-66.54482648785107,-65.94146246649792,-75.04612130340138,-81.89308233796574
2119,-70.01779184204958,-71.24330991522669,-70.88514820797559,-69.50819128053666,-77.76988028438389
2120,-67.55479618294474,-72.79914904451628,-63.092502149811395,-70.5900690413163,-74.65001404929966
2121,-61.916135806033935,-62.54129051899533,-70.61006877134506,-74.02658811674921,-64.764520796811
2122,-75.64938818040467,-79.9616539594522,-72.66235654238581,-67.71282133008418,-69.32412818558714
2123,-74.414289390434,-77.10657300346952,-66.70989621008184,-79.08769495079986,-73.9219253491873
2124,-76.23913005840303,-65.36229615312989,-65.16050281025554,-67.71047716221611,-68.35816610522721
2125,-76.0095315914896,-75.96634322972197,-83.86166612699945,-74.46425943596131,-59.94134417842308
2126,-80.72064346161667,-69.85424844972441,-67.82001023941469,-78.57487848054654,-69.53105499936541
2127,-72.82178097494796,-72.6229603130688,-70.27026858402076,-70.70737036272453,-62.919720801739345
2128,-75.49602023340252,-71.95063427106471,-76.16211172515237,-61.537548542533585,-60.47968835865046
2129,-66.80224550248371,-64.52034755332168,-74.84744695500287,-68.90642408940786,-70.57232585220378
2130,-73.37748476313396,-71.47384785945123,-74.25731501017295,-59.780217889761154,-75.9895876894294
2131,-63.02583307321374,-66.71759796605811,-71.74654590095801,-65.58148528022807,-69.1789238275072
2132,-73.13832133482934,-68.21069389475115,-66.77309054613542,-63.342202667748964,-75.14986554407506
2133,-66.61151218124013,-79.38087065993516,-76.66355021344937,-72.64508629447391,-68.94762343865575
2134,-67.2489167163245,-76.14501412693276,-65.69592801286541,-72.59486827223138,-70.74571830050851
2135,-66.01596134146122,-76.64771822311658,-76.76072819114927,-75.4930945135286,-68.82833016721666
2136,-71.058971319775,-59.873251895589284,-69.78583362708702,-78.35781171293813,-67.55928783869908
2137,-71.64167518974139,-76.3815434053204,-66.26532871816585,-75.08416020355399,-72.12736193003273
2138,-70.50668680535279,-70.57406533916624,-64.96351055145286,-66.82588736566682,-79.27281938870676
2139,-70.26040666751727,-74.71426012246,-57.15539136506955,-76.14714198671392,-64.8605130097002
2140,-66.27116978525929,-69.4597838544294,-66.13635698482506,-66.6413103063295,-66.18952562402241
2141,-69.53453158994765,-77.242902557694,-65.72930010088491,-74.30237590046141,-63.67865516201123
2142,-71.777387963752,-63.47462746166271,-71.67421572174004,-74.63867855669903,-78.62912602992276
2143,-71.71270428043087,-65.62745758903846,-71.95664698565403,-74.6737376462878,-67.42128060583995
2144,-73.30680297321192,-71.76634450720942,-69.00144052328264,-62.87439042232445,-73.51136099647731
2145,-67.73677328058754,-77.88981404860556,-65.30419586499364,-72.56642725890045,-55.81711840617653
2146,-77.08045638844,-75.04356241851097,-79.94592838613536,-63.68279336270318,-64.0952059055356
2147,-68.73158822692682,-72.53553167568474,-62.27697632433718,-65.76249251282579,-63.78138545890281
2148,-66.87060108318482,-62.69893548671036,-65.56852994448273,-65.2302228076457,-61.98158530109275
2149,-74.60965340575613,-65.98467994263831,-76.26368956065846,-79.90422185053895,-63.108358531271236
2150,-70.63926137254103,-65.93638830994371,-72.06356828840032,-65.26736307037206,-60.99251582394221
2151,-81.86536317126792,-70.41707892532861,-62.53676160625301,-80.03618867274398,-64.91291373265811
2152,-70.93542895761988,-69.71864582452994,-68.80187645424688,-86.52220572234184,-67.68183802059336
2153,-68.72522132676826,-64.35443641381673,-78.7728637022314,-76.12804659605195,-72.37356182167133
2154,-75.87414690915995,-66.31531057655354,-67.42261090487553,-85.1944293684671,-67.41895690267347
2155,-89.34903009409156,-69.86745265209981,-77.28822678733181,-69.09174157201866,-68.21085557349578
2156,-81.8939568956424,-68.50265116793406,-71.98307130719643,-77.67942955617967,-59.581731401664335
2157,-75.59869666001738,-67.34719762671037,-68.02267425993227,-76.2562543414516,-73.08384181176349
2158,-73.77313758436237,-59.86410776494449,-73.67124378676718,-75.23919275700213,-63.933354462534865
2159,-72.30897853234468,-65.21125209865554,-66.372056545865,-70.71253151356186,-70.50189912619953
2160,-69.12059710735195,-73.97374530659582,-77.49448010794552,-66.61985401518285,-72.62008700485734
2161,-74.65168091303124,-66.83991661068056,-70.44073309628189,-67.42601780010634,-72.83252890328926
2162,-71.88374240815774,-61.2692117238542,-67.40307285487543,-77.39835516119888,-75.42249561091887
2163,-72.54459242085127,-72.30264847833301,-68.38846161936765,-82.86446883715752,-71.35188052200787
2164,-73.71152300587062,-62.23137049325143,-72.9007293717066,-67.77501956414407,-64.59558871586766
2165,-72.45220646686944,-70.92960560425408,-75.27062110722696,-70.35302447259642,-72.41390981138635
2166,-77.2525060274404,-72.57144239114716,-64.77419060619673,-74.98162924099469,-69.06649258756211
2167,-71.32249181748753,-65.11532545665754,-70.58465883975249,-71.65921633349625,-71.15104105970671
2168,-67.28879944120325,-65.434102522899,-71.61119079527829,-74.60716739930731,-60.307366957736974
2169,-60.29392705800242,-82.26821350928448,-63.699975904254245,-70.64689978721216,-64.37199748858804
2170,-67.53556338392248,-69.72841006468566,-64.96109858938752,-60.67051813273163,-59.99659979326773
2171,-68.84384610367964,-60.61895510375877,-80.64945229882599,-71.0470065052924,-66.8502057706834
2172,-71.57794079779617,-62.497169721201644,-64.95348716433146,-75.40930366873877,-70.09902966612749
2173,-68.25483938214332,-72.11925526986143,-76.80377472196082,-70.40371731100443,-73.23936610911488
2174,-67.19429175292584,-67.39073652916586,-71.50069120380662,-73.80821476158863,-66.25395232692523
2175,-65.7044353960253,-76.32437370805873,-67.12811816125372,-73.7782277124751,-68.15045607031595
2176,-72.2911729494942,-65.05845786881878,-70.79726508803392,-71.02619528008194,-63.38029725530023
2177,-70.46611255001822,-59.03239341067061,-62.717997470659114,-74.28169861254999,-61.74848561440092
2178,-69.10317961815672,-73.95283471343001,-68.16540018779733,-78.10158630382985,-62.63591368091126
2179,-68.24558745179827,-79.81345642510577,-65.79204193414202,-78.94703273155683,-73.94575274833902
2180,-70.84598429571085,-63.876907023496116,-73.14006236514821,-69.39621953557551,-59.19904406256282
2181,-65.29264882463148,-61.600086988282555,-63.46496635339476,-65.56487643151233,-56.73893865114986
2182,-76.77282346140798,-85.65033232100377,-66.91133167580513,-68.76555619459607,-60.68030930827623
2183,-72.64476819263294,-82.37017186429767,-62.542170449537814,-67.23253851365128,-65.67050432444265
2184,-76.40634657635104,-64.547998312694,-63.521177538909,-75.0723485785281,-64.48148332042295
2185,-65.24900464374919,-69.59635955461773,-77.749499055731,-61.290987364616086,-70.41267625014471
2186,-71.81297392301735,-71.23806035473834,-75.3085290177001,-78.52016386787892,-73.31448393619398
2187,-63.40023918535816,-75.38248105712299,-74.49281595697002,-63.95057138005957,-72.27271006680878
2188,-69.38960178832095,-70.61698247838893,-82.48251928851349,-67.16656083395232,-63.39841377736722
2189,-63.81497742205648,-67.169908390895,-73.84510679835584,-67.88703315253022,-68.33824683189981
2190,-70.41049782806984,-69.78535405018992,-77.04007100037491,-67.48699739728914,-64.92920229080293
2191,-75.10204418158739,-75.94005572202765,-75.64388629662358,-73.42819237494822,-61.51152387681543
2192,-63.5699568744212,-62.2040126030281,-66.54724373687601,-73.0437290737877,-67.06331573598348
2193,-67.25624218189277,-81.99945776166439,-69.24980013672591,-75.0568180054769,-64.26046194586236
2194,-62.41542238173943,-75.38949309861808,-71.76971662519104,-69.59234169182588,-69.1466393540804
2195,-69.92567758948192,-73.5632981284132,-68.88578333458737,-69.49405878418837,-68.96490660516784
2196,-62.43448719203014,-77.56765521952602,-66.56593714152072,-64.46451285992354,-63.335902739553084
2197,-65.57948132232804,-70.87802537339121,-65.14611357346024,-63.93505686960512,-75.10377003289607
2198,-64.48964093145015,-68.07380898866985,-62.550785602281465,-73.71645081690475,-74.07851340540401
2199,-60.85918594798507,-67.30509872870279,-66.38179793254432,-69.46730733119928,-69.31484954304085
2200,-59.64939846126032,-66.5352425376195,-70.34300129180718,-70.73619704827561,-72.52371579399164
2201,-66.62385246155833,-69.52913042640174,-68.15607057976067,-73.1455403070089,-66.4221349050204
2202,-62.914128888351144,-62.72566612890656,-58.91442857672996,-69.64400099663187,-73.61302312593882
2203,-66.58643938602016,-65.84404189374597,-72.46200623395914,-74.47193008097722,-61.39459525121864
2204,-66.50702748923085,-73.57087365795154,-69.79486105565474,-63.8378025417519,-68.94133216988276
2205,-67.87215662382741,-66.98672224792517,-70.96455500423177,-69.5575849635498,-63.5266954327777
2206,-68.98036278543466,-71.07218759151746,-63.78169996548048,-67.5269887821333,-67.79782989697586
2207,-73.8416655279888,-75.77316233810426,-76.33332420691582,-83.91926499496032,-69.29505754993053
2208,-67.29843521432618,-75.21268551333627,-72.55445778060854,-87.57073078248176,-78.36322568492132
2209,-61.93430340962296,-72.66832344615287,-69.82852359653275,-76.47647350945374,-68.28090208840122
2210,-60.79653435569292,-63.777589045864566,-69.13846031669983,-87.58672750960409,-67.12125204148649
2211,-72.49102560863028,-70.72821975115849,-61.54333640750415,-82.04513543768054,-61.69409277012831
2212,-72.87245188898774,-67.36926636044316,-67.96499291804544,-75.32770661828341,-76.06957148923533
2213,-68.71495568492858,-75.75536670945417,-67.82412139782208,-62.079985360290024,-66.37420973384117
2214,-75.62688069306681,-61.48697162409976,-69.82724584198655,-73.4295082536955,-68.59863142450546
2215,-77.79865530009116,-73.459972029693,-70.22146330446816,-68.09856734477583,-75.94311351047078
2216,-78.68461558644066,-69.9729957888136,-74.11461301901329,-76.800103074718,-60.797353089133885
2217,-78.00520777314476,-62.10360568697928,-71.2194641202422,-72.15038184901127,-66.11575081619071
2218,-65.3162939671865,-61.319304128685005,-70.45734541775983,-69.10267229963597,-67.74318010316284
2219,-75.9392016730744,-65.66724938129202,-67.20225423999213,-62.682957402762625,-67.11921761415569
2220,-65.80695963702019,-68.66753481734108,-74.5007221475655,-65.95269362331973,-66.11127644991748
2221,-71.24977133445555,-73.85225179276344,-69.60454849802103,-72.16599144878793,-64.21010541966153
2222,-73.18527966035381,-65.06223619521253,-81.03053651500902,-72.24929640133166,-62.17610566105266
2223,-73.90775081132858,-71.4043241002396,-83.29341393099402,-69.37796625760892,-67.24750217858711
2224,-62.61215435081063,-69.73106436597456,-62.66591112842448,-66.85090100245215,-66.16625624832857
2225,-74.13224618106476,-75.64914054078756,-75.9775580417913,-82.08275236108334,-60.4179069181798
2226,-60.211839898960925,-81.25530733430554,-93.3783464614432,-67.74080473039106,-64.01025003264859
2227,-64.55651418034954,-71.50197681680919,-69.05309957417998,-75.59743090192548,-77.45120901960178
2228,-65.63754706626057,-67.82733730971468,-85.2949423527048,-92.8135280877447,-62.30504200338795
2229,-70.0439136042255,-72.894472897285,-73.9234955016742,-65.19905738109793,-66.68984146980571
2230,-65.1835316646636,-62.25615233187077,-66.11164096603908,-72.40173353208128,-70.92414712889916
2231,-65.9220565576465,-67.34391945530703,-75.32277759632585,-77.01463552300694,-74.42493665197148
2232,-64.6375643609469,-66.61656367205705,-68.78689011863003,-76.7475091487315,-62.18115452595573
2233,-77.26881653659082,-77.27685634999561,-71.9516540180346,-69.05947936368287,-66.59362496046899
2234,-72.49960837914057,-75.9312155323426,-62.16625651856503,-65.88981472182424,-70.87340482136233
2235,-64.86277133302083,-66.2451167431224,-71.15778163623038,-69.46081995845427,-75.14923582831703
2236,-77.08155454147699,-66.30631375752985,-73.36136670380219,-72.54377031269846,-61.877213358286795
2237,-85.585083690853,-71.47378173898052,-70.81421939742478,-60.67284669317463,-66.81007868200473
2238,-78.44604629091481,-70.15164855901975,-77.4774767958071,-67.92029096248235,-63.78852430347426
2239,-65.2931183175336,-72.16061358439107,-89.7979904139033,-73.57234919684583,-74.10879753945895
2240,-66.85305233261298,-75.64642074346393,-79.59918669291423,-69.11731489402204,-69.57098204849345
2241,-65.7359898981396,-64.54091657918825,-78.0005791653177,-68.30722185390066,-60.23657586881921
2242,-65.54167673549851,-72.68266949762746,-85.94928347871203,-65.12953071704823,-63.56930703470137
2243,-67.7330937602478,-64.18379016732385,-73.06009915988007,-69.46471134150953,-69.65131204680397
2244,-75.22698897811921,-67.2216431674831,-61.5134970785532,-62.680145989131816,-71.71088062975376
2245,-82.08792467838212,-75.49112523914717,-68.16135978609523,-66.91985264904774,-64.23591622154999
2246,-75.80869534195801,-77.70901445046917,-69.27006816101017,-67.32082853508751,-62.85521657183057
2247,-71.8876748530541,-78.47508738247302,-72.58665549522507,-66.09950960679667,-71.83056362201614
2248,-66.94433919506169,-72.4658844340347,-65.85241191901592,-69.69377135503869,-65.76488142690218
2249,-73.98988632031939,-69.54442385944024,-71.2965311064441,-69.43837326527928,-68.63459966983677
2250,-73.33455156517412,-69.72183124637131,-64.82920487014293,-74.02834657520384,-69.62066177489554
2251,-65.17111155818657,-69.29001141106944,-58.550502057892636,-71.81381939992684,-73.75381252785905
2252,-66.63308496486472,-74.96043200143485,-68.7990094278376,-66.37538588365312,-69.32750488447914
2253,-61.10139044903709,-76.43606385697451,-65.55073851275588,-70.30182153298807,-65.32371083035099
2254,-62.493154559964815,-67.56548334957138,-66.93184896035037,-64.62763989429683,-72.7074303653583
2255,-65.18589350550782,-65.89263046815262,-75.3928821886473,-69.62299826351158,-74.40604959070393
2256,-73.4623657210518,-69.95407822820499,-74.69213029666417,-83.443986174088,-69.11265978272208
2257,-78.61089600414569,-67.49998959093418,-70.47264397687789,-62.73061974298949,-68.74475603896349
2258,-71.63413399660288,-72.09864116081292,-70.04499004462193,-65.67340992850849,-63.39577215774205
2259,-67.49465824950806,-61.164784591871104,-72.2734380330932,-68.10455771456994,-72.19080065653773
2260,-68.25329704403218,-71.13405884215199,-69.03844828259808,-74.29738400362758,-66.94433964354398
2261,-69.13141731071592,-66.82216051703577,-76.62600025933824,-86.59949782724983,-70.83567298960389
2262,-63.867595282783014,-77.58083192096242,-83.34922609166095,-82.93218436235576,-70.6191752549721
2263,-68.53506358634121,-78.11126627064834,-76.19654407753569,-73.99145404835119,-67.90844888242617
2264,-69.08572211424159,-62.269560501837425,-71.65135650642573,-66.58858985170438,-72.11854254331723
2265,-62.26964725151512,-74.41437221637324,-72.66904461118965,-69.48829375698111,-67.18815105663805
2266,-71.18306365759452,-68.07051170755432,-69.67887305681103,-67.55689508296109,-65.27236833487412
2267,-66.10810473377717,-66.74514681747698,-75.98124460841633,-74.17901692298977,-60.55707507785667
2268,-71.06872051635887,-66.79544449333679,-79.63620437014922,-80.40508573821148,-64.12599673402165
2269,-65.20119561732213,-67.88472169486428,-79.63377904758711,-75.58279767942207,-61.98367195455672
2270,-66.87883801236156,-61.92292390663819,-83.18680015179275,-73.65371090643713,-58.78262312995209
2271,-66.26830478303921,-75.59229395154526,-73.78898406707818,-66.12926057885974,-63.23316374791697
2272,-62.82509175638804,-63.01382611769768,-78.09749275024166,-75.56865764978757,-72.72117272076558
